A13314,海口优之杰汽车服务有限公司,海口优之杰,海南省,海口市,海口优之杰.1,正常,南区,宋扬,1112700,280394.5099999996,0.2519947065696051,2774000,2011485.1599999997,0.7251208219178081,60424.200000000004,287,210.53728222996517,120847.34999999999,8,15105.918749999999,415
A28856,重庆银马汽车销售服务有限公司,重庆银马,重庆市,重庆市,重庆银马,正常,西区,孔立刚,763000,241684.08999999994,0.3167550327653997,1902200,1342631.75,0.7058310114604143,43987.770000000004,150.0,293.2518,92897.69,2.0,46448.845,185.0
M18571,重庆万事新汽车销售服务有限公司,重庆万事新,重庆市,重庆市,重庆万事新,正常,西区,孔立刚,640000,106318.65,0.166122890625,1620000,1382054.2399999998,0.8531199012345677,12240.0,94.0,130.2127659574468,40512.25000000001,0.0,,159.0
M18003,重庆金团汽车销售服务有限公司,重庆金团,重庆市,重庆市,重庆金团,正常,西区,孔立刚,612600,170162.03,0.27777020894547827,1527100,1081958.6500000001,0.708505435138498,35469.3,109.0,325.4064220183487,62881.92000000001,6.0,10480.320000000002,153.0
M23002,重庆瀚达汽车销售服务有限公司,重庆瀚达,重庆市,重庆市,,正常,西区,孔立刚,337000,104572.15000000002,0.31030311572700303,840200,665550.36,0.7921332539871458,3828.54,56.0,68.36678571428571,40251.22,11.0,3659.2018181818185,84.0
M18912,西藏鼎恒实业有限公司,西藏鼎恒实业,西藏自治区,拉萨市,西藏鼎恒,正常,西区,孔立刚,36100,0.0,0.0,89900,24247.29,0.26971401557285873,0.0,0.0,,0.0,0.0,,0.0
